Q99935 	1	1
I6S7G5 	1	1
P81058 	1	1
P42579 	1	1
Q96HF1 	1	1
Q9JMI7 	1	1
P86798 	1	1
P69241 	1	1
P60153 	1	1
P02779 	1	1
P13917 	1	1
Q00802 	1	1
O14625 	1	1
Q25588 	1	1
P07204 	1	1
P86009 	1	1
Q02795 	1	1
P08069 	1	1
P07981 	1	1
Q7M4T0 	1	1
Q8N6C8 	1	1
Q8WPJ2 	1	1
A6XMY0 	1	1
P01068 	1	1
P0DUS5 	1	1
Q13231 	1	1
P10562 	1	1
P0C8G6 	1	1
Q16552 	1	1
P10493 	1	1
P83869 	1	1
Q7Z5L0 	1	1
Q08334 	1	1
P01139 	1	1
Q10NX8 	1	1
Q8T0Y7 	1	1
Q94733 	1	1
P05067 	1	1
P42660 	1	1
Q06KA5 	1	1
Q7SZI7 	1	1
P00651 	1	1
Q8T1G4 	1	1
Q86IV5 	1	1
P54803 	1	1
Q55GS3 	1	1
P11438 	1	1
P56829 	1	1
Q9U943 	1	1
P0DUT6 	1	1
Q968Z6 	1	1
P45590 	1	1
A0A0D1DWQ2 	1	1
P13671 	1	1
P00760 	1	1
P02809 	1	1
O75462 	1	1
P50895 	1	1
Q6QD51 	1	1
P0DKU2 	1	1
P32803 	1	1
Q875I9 	1	1
Q9NRC9 	1	1
Q7KRU8 	1	1
P21570 	1	1
O75711 	1	1
Q9FI46 	0	1
P30706 	0	1
Q9NX04 	0	1
Q9C0N3 	0	1
P86397 	0	1
Q9Z0J4 	0	1
A6NJ78 	0	1
Q9W4N2 	0	1
Q9NSP4 	0	1
O22161 	0	1
Q9FQ09 	0	1
P26269 	0	1
O43822 	0	1
P13405 	0	1
F4K1B4 	0	1
Q18237 	0	1
Q7TMA4 	0	1
Q09776 	0	1
Q9P7N0 	0	1
Q61510 	0	1
Q9VLP3 	0	1
Q9FL12 	0	1
Q562A2 	0	1
O43739 	0	1
Q8NG66 	0	1
Q2T9J0 	0	1
Q8IQG1 	0	1
P63072 	0	1
Q17602 	0	1
Q9C811 	0	1
Q04110 	0	1
Q08GK9 	0	1
Q9Y5Q5 	0	1
Q96LW7 	0	1
Q8CCG4 	0	1
Q08245 	0	1
Q9Y666 	0	1
Q9UNS2 	0	1
Q8LFW5 	0	1
Q9Z110 	0	1
Q9H8H0 	0	1
A6NGQ2 	0	1
P15340 	0	1
P53192 	0	1
F1MH24 	0	1
Q1K5G1 	0	1
Q9LK34 	0	1
P28803 	0	1
Q8VZ80 	0	1
Q9HCU8 	0	1
Q9SDW0 	0	1
O08773 	0	1
Q8BVN9 	0	1
Q9BSK0 	0	1
P40532 	0	1
P53784 	0	1
P53352 	0	1
O94650 	0	1
O82804 	0	1
Q9UU99 	0	1
Q03825 	0	1
P16383 	0	1
O60239 	0	1
B9DGI8 	0	1
Q8BJ71 	0	1
Q03455 	0	1
P22798 	0	1
Q944N1 	0	1
O13974 	0	1
Q8IWY9 	0	1
Q9BW91 	0	1
Q94CE5 	0	1
Q96QF0 	0	1
O94358 	0	1
Q5S007 	0	1
P28070 	0	1
Q9Y3Z3 	0	1
P23503 	0	1
Q6Q4D0 	0	1
Q99547 	0	1
P18888 	0	1
P10069 	0	1
Q91YE8 	0	1
P56671 	0	1
Q9M8K7 	0	1
Q8SAB7 	0	1
Q0WSX8 	0	1
P53070 	0	1
O08608 	0	1
Q61624 	0	1
Q8VZV9 	0	1
Q6IDB6 	0	1
A0A7J6KC99 	0	1
Q03246 	0	1
Q7YZH1 	0	1
Q9H0U9 	0	1
P56749 	0	1
Q60EC2 	0	1
P37840 	0	1
Q12768 	0	1
P15919 	0	1
Q80VA5 	0	1
Q8CCE9 	0	1
Q8I8U7 	0	1
P09110 	0	1
Q9C552 	0	1
Q9VQB6 	0	1
Q94FY8 	0	1
O13684 	0	1
Q96A26 	0	1
Q96HS1 	0	1
A0A096LP01 	0	1
A0A509AFM3 	0	1
F4HYF3 	0	1
Q8NHG8 	0	1
Q9V6Q2 	0	1
O82628 	0	1
Q96EY7 	0	1
P54939 	0	1
P53437 	0	1
Q708Y0 	0	1
Q9FM19 	0	1
Q9V463 	0	1
Q5BJZ6 	0	1
Q3E7Y6 	0	1
P08518 	0	1
Q01064 	0	1
P32841 	0	1
Q8LAP6 	0	1
P0DKH5 	0	1
P53207 	0	1
O42936 	0	1
Q6UFS5 	0	1
P53136 	0	1
Q9VRP5 	0	1
Q12748 	0	1
Q8JZU0 	0	1
P92189 	0	1
P0C1Z6 	0	1
Q96HI0 	0	1
Q9VVR2 	0	1
P34283 	0	1
Q69IL4 	0	1
O59836 	0	1
Q05942 	0	1
Q19LA2 	0	1
O74350 	0	1
O13600 	0	1
Q96AE7 	0	1
A2AG06 	0	1
Q8IU81 	0	1
Q91YD9 	0	1
P39996 	0	1
P49686 	0	1
Q93YF5 	0	1
A0A509ARF0 	0	1
Q9P267 	0	1
B9EJG8 	0	1
Q9ULJ3 	0	1
Q8N2I9 	0	1
Q9Y8G3 	0	1
Q8NDZ0 	0	1
Q3U2U7 	0	1
Q5T200 	0	1
Q8RWV0 	0	1
G5EGB2 	0	1
Q9LDC0 	0	1
P54783 	0	1
Q09750 	0	1
P25856 	0	1
P34707 	0	1
Q96GN5 	0	1
Q8N183 	0	1
Q91876 	0	1
Q7TSS2 	0	1
Q8N635 	0	1
Q18321 	0	1
Q9UBT7 	0	1
O74829 	0	1
P82869 	0	1
P53077 	0	1
Q07845 	0	1
Q13309 	0	1
A2AMM0 	0	1
P81269 	0	1
O59676 	0	1
O36030 	0	1
O74418 	0	1
Q8LDL0 	0	1
Q60465 	0	1
P21549 	0	1
Q04359 	0	1
O15392 	0	1
O70343 	0	1
Q8LDU1 	0	1
Q2HXU8 	0	1
P40546 	0	1
Q90ZF9 	0	1
Q9NWQ9 	0	1
Q9Y3R4 	0	1
Q5A287 	0	1
Q7Z3K3 	0	1
P11836 	0	1
Q5BJF2 	0	1
P43079 	0	1
Q8TB37 	0	1
Q6ZNL6 	0	1
P0C7T6 	0	1
P34260 	0	1
P20609 	0	1
P41562 	0	1
Q00013 	0	1
Q0DUR2 	0	1
Q9S720 	0	1
Q02888 	0	1
Q10362 	0	1
Q9BQL6 	0	1
Q9H078 	0	1
Q26366 	0	1
Q8K3Y6 	0	1
Q9VQ30 	0	1
P17883 	0	1
O43137 	0	1
O43313 	0	1
P29266 	0	1
G5EEQ5 	0	1
Q9NSI6 	0	1
Q06102 	0	1
Q92759 	0	1
Q9SIE1 	0	1
Q9BSD3 	0	1
Q9SE43 	0	1
Q9H9J2 	0	1
P53266 	0	1
Q9W1R5 	0	1
U4PAZ9 	0	1
O04249 	0	1
Q9SG86 	0	1
P25348 	0	1
Q9BZR9 	0	1
P40554 	0	1
Q9NZB2 	0	1
Q9VSB9 	0	1
P32337 	0	1
P38876 	0	1
Q70EL2 	0	1
Q6NLQ7 	0	1
O15265 	0	1
P06267 	0	1
O75943 	0	1
Q4E657 	0	1
P82913 	0	1
P32862 	0	1
Q95Q39 	0	1
P28005 	0	1
A0A7G5KLV3 	0	1
Q90Z80 	0	1
Q9R0N6 	0	1
Q6EMB2 	0	1
P35195 	0	1
Q8IM30 	0	1
Q8RY16 	0	1
Q9UBK9 	0	1
P84090 	0	1
Q9WTZ9 	0	1
A0A0K3AUE4 	0	1
P29747 	0	1
Q8TF40 	0	1
Q67UR2 	0	1
O61016 	0	1
Q6PGP7 	0	1
Q9NX52 	0	1
P07249 	0	1
Q9JKU3 	0	1
Q8TEB9 	0	1
P57741 	0	1
Q9XII1 	0	1
P87133 	0	1
P56373 	0	1
Q6NLC1 	0	1
Q96BT3 	0	1
Q6P4R8 	0	1
P02240 	0	1
Q9M9Y4 	0	1
F4JLC1 	0	1
Q9LQ02 	0	1
O14310 	0	1
Q8L9X2 	0	1
Q9D8F1 	0	1
P82919 	0	1
P27516 	0	1
L0B1Y1 	0	1
Q12144 	0	1
O62471 	0	1
Q7TNK1 	0	1
P40360 	0	1
P52593 	0	1
G5EGA9 	0	1
P06778 	0	1
P56280 	0	1
O14492 	0	1
Q08760 	0	1
O17679 	0	1
P41277 	0	1
Q12361 	0	1
O94519 	0	1
P47007 	0	1
O14980 	0	1
P82192 	0	1
Q12107 	0	1
D3ZXW3 	0	1
Q96NR3 	0	1
Q7L8L6 	0	1
Q9NH52 	0	1
O74400 	0	1
O04492 	0	1
P49773 	0	1
G5EFY4 	0	1
P62942 	0	1
P42900 	0	1
Q9NVF7 	0	1
P23276 	0	1
O74461 	0	1
P82249 	0	1
Q9VL14 	0	1
Q8LPU4 	0	1
Q99J47 	0	1
Q8NE62 	0	1
Q9UKV3 	0	1
A9UHW6 	0	1
Q96ER3 	0	1
Q9C950 	0	1
Q9FH37 	0	1
Q10426 	0	1
Q9Y2G2 	0	1
Q9USL4 	0	1
O88484 	0	1
Q10666 	0	1
Q8VDP4 	0	1
P47123 	0	1
Q9H0A8 	0	1
Q84JF5 	0	1
P70174 	0	1
Q9QVP9 	0	1
Q08687 	0	1
Q24459 	0	1
P38110 	0	1
Q9BZL6 	0	1
P40121 	0	1
Q8NF64 	0	1
Q99598 	0	1
Q38890 	0	1
O14113 	0	1
Q9NZD1 	0	1
O75496 	0	1
Q9SK50 	0	1
Q3UK10 	0	1
P40317 	0	1
Q9CZ42 	0	1
Q7TQK0 	0	1
Q9UW82 	0	1
Q9CQT9 	0	1
Q96I36 	0	1
Q7XJM2 	0	1
P32626 	0	1
O49621 	0	1
Q02721 	0	1
B3H5K9 	0	1
P22068 	0	1
Q09LZ8 	0	1
Q5AP80 	0	1
Q8NHU0 	0	1
Q9SZR3 	0	1
Q09793 	0	1
D3ZX63 	0	1
P53838 	0	1
Q8RWI0 	0	1
F4I1T7 	0	1
P40481 	0	1
Q10272 	0	1
P38313 	0	1
P30085 	0	1
P07255 	0	1
Q24025 	0	1
Q04637 	0	1
P40035 	0	1
Q9P7N4 	0	1
Q6CLY8 	0	1
A0A5K1K8Y8 	0	1
Q5H9F3 	0	1
Q9VRV7 	0	1
Q9VE04 	0	1
P31949 	0	1
O42661 	0	1
Q8L785 	0	1
Q7TNG8 	0	1
O24629 	0	1
Q0DRX6 	0	1
P40344 	0	1
O74465 	0	1
Q8H0V5 	0	1
P40167 	0	1
Q16617 	0	1
P34224 	0	1
P40573 	0	1
P32480 	0	1
Q53H12 	0	1
Q9C7C4 	0	1
Q9SJ12 	0	1
P36508 	0	1
Q5VWG9 	0	1
Q9V444 	0	1
Q8GUK1 	0	1
O94864 	0	1
Q10204 	0	1
B3DMA2 	0	1
W2SDE2 	0	1
O04211 	0	1
Q04408 	0	1
Q4PSU4 	0	1
E3Q1H1 	0	1
Q8W4B2 	0	1
Q7Z698 	0	1
Q63398 	0	1
Q9D6Z0 	0	1
P54785 	0	1
A8MTT3 	0	1
P30952 	0	1
Q00IB6 	0	1
Q06266 	0	1
A8XJ98 	0	1
Q80T22 	0	1
P38786 	0	1
P40026 	0	1
Q03760 	0	1
Q5XV40 	0	1
Q9BW27 	0	1
Q8BNX7 	0	1
Q04341 	0	1
Q9NQZ5 	0	1
Q6P4F7 	0	1
Q9C7S5 	0	1
Q23529 	0	1
Q8IEG9 	0	1
P42774 	0	1
Q61097 	0	1
Q86BP6 	0	1
Q9BUI4 	0	1
Q9EQN3 	0	1
A0A7U2QXY7 	0	1
O14253 	0	1
Q5N829 	0	1
O14235 	0	1
Q9Y4F3 	0	1
P47138 	0	1
P06269 	0	1
V5IM60 	0	1
Q12216 	0	1
O55029 	0	1
Q80US8 	0	1
P15173 	0	1
P40099 	0	1
Q5XG73 	0	1
Q9GYS1 	0	1
O14141 	0	1
O61707 	0	1
P38278 	0	1
Q9UTE3 	0	1
B9U3F2 	0	1
Q8C3P7 	0	1
O82286 	0	1
Q8LC79 	0	1
P23724 	0	1
Q56A73 	0	1
Q6UB98 	0	1
Q96BQ5 	0	1
F4K410 	0	1
B2RW88 	0	1
Q0VAA5 	0	1
O45717 	0	1
Q8N668 	0	1
Q9BVC5 	0	1
Q02950 	0	1
Q01543 	0	1
Q6NZN1 	0	1
P80304 	0	1
O00562 	0	1
Q9FFF5 	0	1
Q92366 	0	1
Q06683 	0	1
Q14686 	0	1
P13469 	0	1
Q8TD22 	0	1
Q54XQ2 	0	1
P25651 	0	1
Q86V97 	0	1
P07236 	0	1
P16603 	0	1
O76906 	0	1
Q96M94 	0	1
O23365 	0	1
Q18825 	0	1
Q86YV9 	0	1
Q4FX73 	0	1
O02073 	0	1
P47116 	0	1
O82279 	0	1
P38253 	0	1
A0SVK0 	0	1
P87142 	0	1
P59178 	0	1
Q9BW66 	0	1
Q9CQJ4 	0	1
O94561 	0	1
Q7Z3E1 	0	1
P33441 	0	1
P25502 	0	1
Q7KRI2 	0	1
P12852 	0	1
Q8WTX7 	0	1
Q5U623 	0	1
Q9UI36 	0	1
Q8H124 	0	1
Q8IUY3 	0	1
Q9LY23 	0	1
Q99JZ7 	0	1
P07213 	0	1
O94993 	0	1
P24345 	0	1
P15873 	0	1
O13911 	0	1
Q04003 	0	1
Q7XB51 	0	1
Q94AC8 	0	1
Q9ASP6 	0	1
Q9C5J3 	0	1
Q26635 	0	1
Q9P032 	0	1
Q6R327 	0	1
O82204 	0	1
Q9VEB4 	0	1
O74778 	0	1
Q9XF57 	0	1
Q9NJP9 	0	1
Q8N5P1 	0	1
P51960 	0	1
B1AUS7 	0	1
P82931 	0	1
Q9C685 	0	1
Q9USM1 	0	1
F4HYD7 	0	1
P53886 	0	1
Q80VQ0 	0	1
Q15849 	0	1
P45976 	0	1
Q9FNQ0 	0	1
Q96LT7 	0	1
Q6DBA5 	0	1
Q9ULZ2 	0	1
O43808 	0	1
P36956 	0	1
B2RWS6 	0	1
P55081 	0	1
Q8BXP5 	0	1
A0A0N7KIY3 	0	1
Q2HJ10 	0	1
Q7Z4G1 	0	1
Q12117 	0	1
Q9LW57 	0	1
P39515 	0	1
P21651 	0	1
P32335 	0	1
P40008 	0	1
Q63342 	0	1
A0A143ZXM2 	0	1
P42208 	0	1
Q8K480 	0	1
Q9H8M2 	0	1
O94410 	0	1
Q9W148 	0	1
P93788 	0	1
O54931 	0	1
Q9HBL8 	0	1
P82130 	0	1
Q9D023 	0	1
Q9JMA2 	0	1
P61961 	0	1
Q9Y5A7 	0	1
P10823 	0	1
O75832 	0	1
O74957 	0	1
G8B839 	0	1
P16862 	0	1
Q2VUH8 	0	1
P03899 	0	1
P47054 	0	1
P70670 	0	1
Q99732 	0	1
Q6GKV1 	0	1
Q9NQZ6 	0	1
Q63ZY3 	0	1
Q7SGH0 	0	1
Q96BI1 	0	1
P53171 	0	1
Q19972 	0	1
Q9H6Z4 	0	1
Q12341 	0	1
P39015 	0	1
Q02040 	0	1
Q6ZQL4 	0	1
P19787 	0	1
O95926 	0	1
O94782 	0	1
Q9CPZ1 	0	1
Q12275 	0	1
O43508 	0	1
Q7S7R6 	0	1
Q9VR17 	0	1
O94603 	0	1
Q9LVB9 	0	1
Q76LB1 	0	1
B7Z0I7 	0	1
Q06810 	0	1
P26017 	0	1
Q9USY8 	0	1
Q10424 	0	1
Q9UU79 	0	1
O02351 	0	1
P48329 	0	1
Q12345 	0	1
O65282 	0	1
Q86XA0 	0	1
Q9Y2U8 	0	1
P39685 	0	1
Q6Z1Z3 	0	1
A0A075TMP0 	0	1
Q6DKI7 	0	1
O60941 	0	1
Q94FL6 	0	1
Q02892 	0	1
Q5BJM8 	0	1
P38688 	0	1
Q9XH32 	0	1
Q06364 	0	1
Q08932 	0	1
Q501F9 	0	1
P68350 	0	1
Q84K35 	0	1
Q9VV74 	0	1
P37271 	0	1
Q9M297 	0	1
Q8N0S6 	0	1
Q9LJ97 	0	1
P53620 	0	1
Q8IWZ4 	0	1
Q8CJ00 	0	1
P32526 	0	1
P46309 	0	1
H9G301 	0	1
Q9FJI5 	0	1
A1A6M1 	0	1
Q9UK33 	0	1
P19407 	0	1
Q9NVV9 	0	1
Q40089 	0	1
Q0GGX2 	0	1
Q960V3 	0	1
Q93ZG9 	0	1
Q96E11 	0	1
P09132 	0	1
Q8H1D4 	0	1
P38429 	0	1
Q96HR8 	0	1
P47141 	0	1
Q08024 	0	1
P14415 	0	1
P39682 	0	1
P47175 	0	1
O95948 	0	1
Q3ZBF3 	0	1
Q05812 	0	1
Q9BY41 	0	1
Q8W4J9 	0	1
Q9XI46 	0	1
Q8NFZ0 	0	1
Q9SQI2 	0	1
Q8IXH6 	0	1
F4JCU0 	0	1
Q96GX8 	0	1
Q505B8 	0	1
P32493 	0	1
Q8TDT2 	0	1
P0C7P0 	0	1
Q9LFV6 	0	1
Q9LEX1 	0	1
Q9ASX5 	0	1
Q10148 	0	1
Q18807 	0	1
P53292 	0	1
P07665 	0	1
Q9ZUT3 	0	1
Q9SX77 	0	1
G1XJN1 	0	1
Q9CPR8 	0	1
Q8BJQ4 	0	1
Q9ZST9 	0	1
Q2TAP0 	0	1
D3KY99 	0	1
P36169 	0	1
P26754 	0	1
Q9UUB5 	0	1
Q6T938 	0	1
Q9BXP2 	0	1
P36525 	0	1
Q7L592 	0	1
P16522 	0	1
Q96AP0 	0	1
Q9P7T4 	0	1
G5EF68 	0	1
Q6P1S2 	0	1
Q14249 	0	1
P28004 	0	1
O42709 	0	1
O08574 	0	1
P83183 	0	1
Q969F2 	0	1
Q9FL44 	0	1
Q3SYG4 	0	1
P53220 	0	1
P56329 	0	1
Q9ZVJ3 	0	1
Q8BZ97 	0	1
Q9CAH5 	0	1
Q08B36 	0	1
P38850 	0	1
O74405 	0	1
Q86NP2 	0	1
F4I718 	0	1
Q96JX3 	0	1
Q9UBY9 	0	1
O74511 	0	1
P00876 	0	1
O13795 	0	1
Q27368 	0	1
Q9C106 	0	1
Q94JU3 	0	1
P53330 	0	1
Q01359 	0	1
A0A2I0C2C6 	0	1
Q9Y291 	0	1
Q969F1 	0	1
P20398 	0	1
Q8VDS3 	0	1
X5JA13 	0	1
Q9W1R4 	0	1
P24473 	0	1
P07910 	0	1
Q10331 	0	1
P55786 	0	1
P38088 	0	1
Q6B9X6 	0	1
P0DJH7 	0	1
Q61884 	0	1
Q9CX60 	0	1
Q24143 	0	1
Q9LYB9 	0	1
Q05863 	0	1
Q38FI2 	0	1
Q9BWK5 	0	1
Q9SR70 	0	1
O14981 	0	1
P54790 	0	1
A0A2K8FQU5 	0	1
P35658 	0	1
Q9XVI2 	0	1
O75695 	0	1
Q6UVM4 	0	1
Q9SQR3 	0	1
P38633 	0	1
Q9LTQ0 	0	1
G5EDE2 	0	1
Q8RWS0 	0	1
O60381 	0	1
P82094 	0	1
Q9H008 	0	1
P40362 	0	1
Q21209 	0	1
Q9UKL0 	0	1
O75122 	0	1
O35094 	0	1
Q96HY7 	0	1
O13999 	0	1
Q10585 	0	1
Q9SZ15 	0	1
Q96IY1 	0	1
P39769 	0	1
P49906 	0	1
Q9NZ81 	0	1
Q96LL9 	0	1
P36088 	0	1
Q8TBE7 	0	1
O74518 	0	1
Q6UW78 	0	1
P43605 	0	1
P32569 	0	1
P62241 	0	1
Q68CK6 	0	1
Q9M219 	0	1
Q14146 	0	1
P46736 	0	1
C6KSN4 	0	1
Q9UIG8 	0	1
Q9LXX5 	0	1
O49782 	0	1
Q27934 	0	1
Q16775 	0	1
Q9JJG9 	0	1
Q5VWQ8 	0	1
O95415 	0	1
Q9H7L9 	0	1
Q8CHP0 	0	1
Q9VVA8 	0	1
Q9D489 	0	1
P53277 	0	1
Q9XI84 	0	1
P78955 	0	1
P23490 	0	1
P0DN34 	0	1
Q9LML2 	0	1
P43124 	0	1
Q66KV4 	0	1
P22342 	0	1
Q4WGS5 	0	1
O94259 	0	1
P59055 	0	1
Q149M9 	0	1
P41933 	0	1
P22134 	0	1
P38281 	0	1
Q3MIT2 	0	1
Q8AYS7 	0	1
Q9QX75 	0	1
Q9BRJ2 	0	1
P0C2B9 	0	1
Q6UXN9 	0	1
Q9BQP7 	0	1
P38771 	0	1
Q04049 	0	1
Q23064 	0	1
P40474 	0	1
Q5VZK9 	0	1
O59773 	0	1
Q8NFJ6 	0	1
Q9NRY6 	0	1
Q8WVC0 	0	1
Q9XIN0 	0	1
Q6PII3 	0	1
P48985 	0	1
P21306 	0	1
Q9CQ79 	0	1
P53895 	0	1
P08468 	0	1
P47120 	0	1
Q9QYK3 	0	1
O97101 	0	1
Q9NXR7 	0	1
Q9H444 	0	1
Q6PIU2 	0	1
P32914 	0	1
Q13315 	0	1
Q04751 	0	1
Q06598 	0	1
O64517 	0	1
Q6PCT2 	0	1
Q0WR66 	0	1
Q9R1C0 	0	1
P32367 	0	1
Q923B3 	0	1
Q04052 	0	1
Q91ZR5 	0	1
P61460 	0	1
Q8N5F7 	0	1
Q9NZJ0 	0	1
Q197W8 	0	1
O74424 	0	1
Q9USJ8 	0	1
Q9H061 	0	1
Q9H5Z6 	0	1
Q04996 	0	1
O14216 	0	1
G5EDW5 	0	1
Q9NQC3 	0	1
Q12050 	0	1
P00950 	0	1
Q96N77 	0	1
Q17990 	0	1
Q6PR54 	0	1
Q64702 	0	1
Q4QZZ9 	0	1
Q1ENB6 	0	1
Q5JPH6 	0	1
O35284 	0	1
P49916 	0	1
P93740 	0	1
F4K6X0 	0	1
Q8JFY9 	0	1
Q9SU91 	0	1
Q02038 	0	1
P0C6S7 	0	1
Q9FN03 	0	1
P23500 	0	1
A0A163UT06 	0	1
Q96RY5 	0	1
Q9FKP4 	0	1
P53869 	0	1
Q9U1H9 	0	1
Q9H190 	0	1
B3DH96 	0	1
Q9Y239 	0	1
Q93009 	0	1
P32120 	0	1
Q92624 	0	1
Q02100 	0	1
P60602 	0	1
Q0WUA3 	0	1
P23023 	0	1
P11596 	0	1
Q59NP1 	0	1
O61660 	0	1
Q5M731 	0	1
P53958 	0	1
P63161 	0	1
Q8R0W0 	0	1
Q9XIE2 	0	1
O14122 	0	1
Q15428 	0	1
Q9FEN9 	0	1
Q3URQ0 	0	1
A0A3Q7HWE4 	0	1
Q9LV85 	0	1
Q03435 	0	1
D3ZK93 	0	1
O60216 	0	1
Q96D98 	0	1
P36078 	0	1
Q5JTH9 	0	1
Q15388 	0	1
Q9LYG9 	0	1
Q8K330 	0	1
Q14CB8 	0	1
Q5VTE6 	0	1
Q9P7E0 	0	1
O17514 	0	1
P61581 	0	1
Q08816 	0	1
Q12020 	0	1
P0C2C1 	0	1
Q12905 	0	1
P18492 	0	1
P03925 	0	1
Q6PI26 	0	1
P23610 	0	1
Q9H6K1 	0	1
P15847 	0	1
P80667 	0	1
P14736 	0	1
Q8N5A5 	0	1
A0A0U2X0E4 	0	1
O42666 	0	1
Q10740 	0	1
Q8R4L0 	0	1
Q80WE4 	0	1
Q9DB60 	0	1
Q8N9A8 	0	1
Q9H649 	0	1
P59942 	0	1
Q96B23 	0	1
Q92974 	0	1
Q9V4C8 	0	1
P34619 	0	1
Q9USY4 	0	1
Q05519 	0	1
Q99NF2 	0	1
P36052 	0	1
P34257 	0	1
O82390 	0	1
Q9BVK8 	0	1
P41977 	0	1
Q941Q3 	0	1
P20084 	0	1
Q9SMS0 	0	1
O94632 	0	1
P48558 	0	1
Q9FFF4 	0	1
O15084 	0	1
Q8N1G1 	0	1
Q8CG64 	0	1
P07257 	0	1
P40486 	0	1
G3Y4N5 	0	1
F4IN23 	0	1
P36516 	0	1
Q7KWJ5 	0	1
Q92989 	0	1
Q9LMK5 	0	1
Q9H7E2 	0	1
Q27607 	0	1
P43586 	0	1
Q07799 	0	1
P40060 	0	1
P83456 	0	1
Q9NYT0 	0	1
Q38946 	0	1
Q6P9H5 	0	1
O35683 	0	1
Q03774 	0	1
Q8C167 	0	1
P42858 	0	1
G2XEY9 	0	1
O96033 	0	1
Q06596 	0	1
Q9UUH6 	0	1
P17861 	0	1
Q9NUQ2 	0	1
Q5HYJ3 	0	1
Q05905 	0	1
Q9C565 	0	1
P49454 	0	1
P00319 	0	1
P04921 	0	1
Q8BYM8 	0	1
Q9VB46 	0	1
O94704 	0	1
Q12340 	0	1
Q6ZRI6 	0	1
Q91X44 	0	1
Q9D385 	0	1
P39990 	0	1
P83006 	0	1
P82412 	0	1
Q16629 	0	1
P41903 	0	1
P25655 	0	1
O14131 	0	1
O80931 	0	1
P40992 	0	1
Q8IVE3 	0	1
Q9BVS5 	0	1
Q9CQJ2 	0	1
Q7RYW8 	0	1
P22734 	0	1
Q9C108 	0	1
O88801 	0	1
O60671 	0	1
P17937 	0	1
Q62733 	0	1
Q9BZJ4 	0	1
Q06631 	0	1
Q15365 	0	1
Q03954 	0	1
A0PJY2 	0	1
Q9H1Z4 	0	1
Q9M086 	0	1
Q9CXV9 	0	1
P93303 	0	1
Q15170 	0	1
Q7Z2E3 	0	1
Q02085 	0	1
Q0IIM8 	0	1
P22217 	0	1
Q9Y808 	0	1
O94851 	0	1
Q8LPQ5 	0	1
Q04005 	0	1
Q15125 	0	1
V5IQE0 	0	1
P09440 	0	1
P23508 	0	1
Q52M58 	0	1
P40366 	0	1
O15294 	0	1
Q156A1 	0	1
Q9STY4 	0	1
Q20924 	0	1
P40515 	0	1
Q9BVI4 	0	1
Q86WX3 	0	1
Q9Y275 	0	1
Q38885 	0	1
Q9SM57 	0	1
Q3UYV9 	0	1
P07199 	0	1
P27697 	0	1
Q68FY1 	0	1
Q75LV6 	0	1
Q9Y2T6 	0	1
P55264 	0	1
P32505 	0	1
O94276 	0	1
Q7RYV0 	0	1
O88942 	0	1
Q9H1I8 	0	1
Q9FME2 	0	1
